Sample_ID,Grade,Prep_of_Mining__Electricity_kWh,Prep_of_Mining__Carbon_kgCO2e,Prep_of_Mining__NaturalGas_Nm3,Prep_of_Mining__WasteWater_L,Prep_of_Mining__LiquidFuel_L,Prep_of_Mining__Fluorine_g,Prep_of_Mining__SO2_g,Actual_Mining__Electricity_kWh,Actual_Mining__Carbon_kgCO2e,Actual_Mining__NaturalGas_Nm3,Actual_Mining__WasteWater_L,Actual_Mining__LiquidFuel_L,Actual_Mining__Fluorine_g,Actual_Mining__SO2_g,Grinding__Electricity_kWh,Grinding__Carbon_kgCO2e,Grinding__NaturalGas_Nm3,Grinding__WasteWater_L,Grinding__LiquidFuel_L,Grinding__Fluorine_g,Grinding__SO2_g,Pressure_Digestion__Electricity_kWh,Pressure_Digestion__Carbon_kgCO2e,Pressure_Digestion__NaturalGas_Nm3,Pressure_Digestion__WasteWater_L,Pressure_Digestion__LiquidFuel_L,Pressure_Digestion__Fluorine_g,Pressure_Digestion__SO2_g,Clarification__Electricity_kWh,Clarification__Carbon_kgCO2e,Clarification__NaturalGas_Nm3,Clarification__WasteWater_L,Clarification__LiquidFuel_L,Clarification__Fluorine_g,Clarification__SO2_g,Precipitation__Electricity_kWh,Precipitation__Carbon_kgCO2e,Precipitation__NaturalGas_Nm3,Precipitation__WasteWater_L,Precipitation__LiquidFuel_L,Precipitation__Fluorine_g,Precipitation__SO2_g,Seed_Separation__Electricity_kWh,Seed_Separation__Carbon_kgCO2e,Seed_Separation__NaturalGas_Nm3,Seed_Separation__WasteWater_L,Seed_Separation__LiquidFuel_L,Seed_Separation__Fluorine_g,Seed_Separation__SO2_g,Washing_Filtering_1__Electricity_kWh,Washing_Filtering_1__Carbon_kgCO2e,Washing_Filtering_1__NaturalGas_Nm3,Washing_Filtering_1__WasteWater_L,Washing_Filtering_1__LiquidFuel_L,Washing_Filtering_1__Fluorine_g,Washing_Filtering_1__SO2_g,Washing_Filtering_2__Electricity_kWh,Washing_Filtering_2__Carbon_kgCO2e,Washing_Filtering_2__NaturalGas_Nm3,Washing_Filtering_2__WasteWater_L,Washing_Filtering_2__LiquidFuel_L,Washing_Filtering_2__Fluorine_g,Washing_Filtering_2__SO2_g,Calcination__Electricity_kWh,Calcination__Carbon_kgCO2e,Calcination__NaturalGas_Nm3,Calcination__WasteWater_L,Calcination__LiquidFuel_L,Calcination__Fluorine_g,Calcination__SO2_g,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,Total__LiquidFuel_L,flourine_g,so2_g
H-123,High,0.015260638613622795,0.009497025527135373,0.0010103059030939104,0.12046390180299077,0.0035514822619168345,0.00020088509756591616,0.0014851826878191894,0.04108909418112221,0.02482204334323445,0.0030392864937136615,0.30303143352825984,0.008188713336576713,0.0004940631635615855,0.0040152524198042005,0.11563209222053747,0.06930689299732778,0.005282221546063628,0.4901576445255988,0.00602185508838165,0.00080688745743475,0.005704758120209268,0.2920623536095844,0.16066456903346976,0.019522017779358483,1.03204744596303,0.01183708795310861,0.0012090785181139974,0.006948012122670245,0.09989194062001293,0.059909670444749374,0.003984230273957303,0.6456672124393775,0.003974260078486559,0.00040157528575398026,0.0029877324042156704,0.09053107150294665,0.04926430411589738,0.0034024099819053837,0.45488752345652966,0.0025179394322470965,0.0005978811130140613,0.002500442850191043,0.05072172214921593,0.028467049423478576,0.001941507196824953,0.2996445516530009,0.0014908097983348256,0.00029960715954622494,0.0019628516169036695,0.06432866448798139,0.03999295773988581,0.0014747211430647283,0.48028934266892775,0.0020733755591148774,0.0002328973491575526,0.0020829160882840122,0.043640682812306424,0.0262032660975075,0.0010083931921908203,0.3233945730877637,0.0014048484195221232,0.00015568914648820872,0.001391591774440461,0.3503115043975112,0.220631199129946,0.029900394245002317,0.2006755695512107,0.014929143159175253,0.0009974290607591193,0.00909847654234106,1.1656053233037387,0.6877327076834813,0.0713411150856436,4.344918170412988,0.056171049275525006,0.005370795478528507,0.03820648121106891
H-124,High,0.014997682180546063,0.009655067401629353,0.0010182259925083316,0.11759954953093121,0.003489708948952977,0.0002038793606159864,0.001467184241108694,0.04003158031076302,0.02477962434120737,0.002994898827820705,0.3010628408558773,0.008458561389974209,0.0005038261799148923,0.004049943914745763,0.11951933975699035,0.07168652733305478,0.004952820792013686,0.4904863406419862,0.005702560488383376,0.0008038014788480528,0.005419552068748668,0.2780144979192383,0.1586225017783643,0.019783764167215653,1.016062854071745,0.012047744355703119,0.0012193584382264274,0.00722056262394479,0.10015872534693392,0.057152076540898405,0.003864579698236842,0.6706441837545714,0.00394432287226692,0.00039757424396566206,0.002994270006539905,0.08939790490606826,0.04952833416677218,0.0035531810601530443,0.43913981319799933,0.0025346711466909953,0.0006031225943585937,0.0024833972387296173,0.05052950053717448,0.028169032348290608,0.001982389631990319,0.29070107870334533,0.0015066378396854216,0.0003021092356033252,0.0019903311246813526,0.06828326605247116,0.0390037388096032,0.0015066406404091212,0.4803741689720386,0.002140223860654637,0.00024009362528866314,0.002102804000261928,0.04306406538608812,0.025995313128858413,0.001000314834882951,0.3278385049136748,0.001401644277992332,0.00016157852472730187,0.001433039308627126,0.36032798432905644,0.21977402240905086,0.031272367954200624,0.19808910527787993,0.015178193540715701,0.0009913770129346595,0.009179402150160094,1.1554413536810741,0.6899955698464143,0.07065238052101852,4.310405343677922,0.05597899503502579,0.005409576674750117,0.038237633203124725
H-125,High,0.015006852792736254,0.00955530663722719,0.0010216538236879976,0.12091730814086984,0.003557702269805329,0.00020634900326762064,0.001458995314565963,0.040170959044301284,0.024537294735143874,0.00298730369544197,0.3000960936224608,0.008290059826957167,0.000502563722268236,0.0041410402218273355,0.11926449661454194,0.07296492204698143,0.005012832605361963,0.4856579475926632,0.0058861621322802305,0.000800090269754124,0.00551001827269363,0.285528907198698,0.16137547273047637,0.0200374451982759,1.0243768742062365,0.011952557832976099,0.0011996269175481404,0.00707559264404313,0.10182849693979465,0.0572511498425856,0.004079243733826625,0.6456028090077901,0.003959737127557313,0.0004041832737758001,0.0029572152736571508,0.08869513426005451,0.04996861146631038,0.0034185501251052007,0.4512806672220526,0.002545686219440746,0.000589015941845659,0.0025693312386574443,0.05062430381126147,0.028340855808736774,0.0020095598781880884,0.3037765151444932,0.0015001525835775529,0.0002968603119174967,0.0020186167076851743,0.06679910387938268,0.039459792559448086,0.0014880839156963968,0.47303487329208327,0.0021580613853519866,0.00024373953609340465,0.0020999284478718256,0.04464650698313593,0.026100423057092998,0.0009960727940023788,0.32297527753871313,0.0013940614791913982,0.00015685060161008016,0.0013881624750779005,0.35177421277690385,0.21354974510418967,0.030881217647687174,0.19802660933596625,0.014741247965676897,0.0010283281913539867,0.008923541614077105,1.1620350317690475,0.6799031017093086,0.07077407407351916,4.320879535514932,0.056646174036909115,0.005367934165089472,0.03831306275035047
H-126,High,0.01565939437614509,0.009668336809239488,0.000999418764946452,0.11809099515362238,0.003576245656071222,0.0002036909972815476,0.0014940843229249243,0.04006617178610465,0.024463766297704817,0.003047840199261442,0.30157089137922133,0.008344380609135525,0.000505562222162725,0.004018806771018765,0.11666721593790606,0.07155549391161185,0.004843770162180582,0.49684198389695894,0.006057848752238593,0.0007889510676547413,0.0055240821368081235,0.28585364194997614,0.1612685588611067,0.019718114729070906,0.9893180964353274,0.011965373268432751,0.0012112844343238887,0.00688641099356201,0.09890008072035039,0.05748956615314129,0.003911482626676794,0.6527457878372542,0.004070931307810682,0.00039416499024273787,0.0030178296844229286,0.08976646710497778,0.04963957222831908,0.0034309910214414424,0.4522725157240733,0.002516802059289449,0.0006023489683445806,0.0025219775140522802,0.049046726170198826,0.027942563794943805,0.0019892774629871927,0.3097992370220385,0.0015045136629155958,0.0002965147028250276,0.001989385945116491,0.067138176921569,0.039426849270341735,0.0014928428490346166,0.47956886112901104,0.0020881186115518503,0.00023809777505940917,0.0020973622228208848,0.0431313236205953,0.025952218624331273,0.0009955624329341475,0.3126150988270933,0.0014424020516074225,0.00016055944168044052,0.0014004521593177974,0.35239667737731084,0.22252691519688939,0.029650856910000967,0.19870268188051143,0.014594226589923345,0.0010094754562248616,0.008944171442994775,1.1711043497856963,0.686713798798617,0.07157921120267834,4.3395976386999005,0.0566267391976817,0.005364769850503602,0.03832476047840496
H-127,High,0.0149707468469549,0.009779572767923994,0.0010094729852615175,0.11890192433548967,0.0035411643897792326,0.00019625786820990572,0.001469238641367597,0.03983977272240781,0.02518633388043904,0.0029898461226830447,0.30069088542129585,0.008510936796109732,0.0005052422374783569,0.004152889817141076,0.11698657490953376,0.07051034971633084,0.005165103268528496,0.4979621754530615,0.006058013083505544,0.0007959338613048735,0.0054733860996478145,0.28314007371469957,0.159335232278352,0.019913526084420433,0.9815161693998558,0.012057928927209636,0.0011955472867959272,0.0070038891171450195,0.10193786697940452,0.058743371140827255,0.003982581803938878,0.646187790761439,0.004008371463167704,0.00040290526277014023,0.0030282629652789313,0.08891261087237873,0.05056081270273501,0.003532946157072919,0.45376007761608705,0.0025483764782436693,0.0005881048066699419,0.002441807648305727,0.049063736915755225,0.028250992379262645,0.001995652224688891,0.30201821903814885,0.0015145264304193703,0.0003022267107325586,0.0019928615407388047,0.06793312660258247,0.03905215997585201,0.001472565425015555,0.4862460475330698,0.0021121759068563973,0.0002369726951166911,0.0020734931353077316,0.045228251955189334,0.02595888259059622,0.0009875778425648437,0.3182570807790722,0.0013653254442586578,0.00015423738963287484,0.0014225113858702938,0.3500376269354283,0.21596122701971082,0.029944841673253363,0.19862550073515625,0.014685775739766298,0.0009894102830770432,0.009053697626849428,1.1609315472240853,0.6949139949262875,0.07093038082329989,4.330624399534622,0.05599535703208065,0.00541425459558619,0.038485783906276966
H-128,High,0.015094980043024073,0.009951891852223598,0.0009950295764996925,0.12214285933575808,0.003566253561869642,0.00020222644579939093,0.001456577780660699,0.039523959676161756,0.025184786792807626,0.0029895472076720813,0.3028362081106098,0.008319757653156163,0.0005053966800068344,0.003963013901295744,0.11963281571638452,0.07081036960774663,0.004975264869852838,0.49492990108737234,0.0058624235618154165,0.0007991476028655904,0.005536529423180145,0.28605342247327886,0.15992848869552867,0.020083501612076275,1.0085767784291662,0.011944244270402587,0.001157243865823822,0.006987420380774863,0.10041392888484177,0.05734262795990635,0.004062066865802756,0.6557909829593731,0.003981765179255841,0.00040316110337776953,0.003110181779282952,0.08945013206920292,0.04914756113943787,0.0035275286156189055,0.449086121559795,0.00250407481144746,0.0006095871763562639,0.002552433334909356,0.05057239960520258,0.028311749493245452,0.001966457003131433,0.2957891118818886,0.001523682434581524,0.00029880149327539147,0.001988781652795506,0.06732788563969681,0.03953403156771351,0.0014754567374766923,0.476595916376114,0.002027424220491501,0.0002383584993281466,0.0021364053715945486,0.04426543589706192,0.026751089151915177,0.0009935229918970774,0.3180341965877484,0.0013852999608961454,0.00015837559036860685,0.0014127256814581708,0.3528427997661349,0.2266167864844932,0.030345274717755367,0.19692820184389942,0.014583880457652836,0.0010211265443234572,0.009090246338325786,1.1726509206982358,0.6874852413723768,0.07114743893768374,4.35869715049982,0.05640722135072054,0.005405318639054054,0.03804695635264436
H-129,High,0.0151306211464197,0.009199525472672224,0.001009861070412403,0.11934964491721316,0.0034660503610202246,0.00019658602439632622,0.0014727858793911973,0.04070858104630422,0.025014137353207906,0.0029714476877018008,0.30996101872992615,0.008523731088998822,0.0005083233640730059,0.004065933925875742,0.12106061145828094,0.07235888700248908,0.005005850402164467,0.4969734252025525,0.005820502961203257,0.0007850142212643701,0.0055718164225186185,0.2916973717600725,0.1584385060488348,0.020340461493767868,1.0320744519595815,0.011979280832855677,0.0012116239590532262,0.0070869122762666865,0.10013262411381968,0.058350681905413246,0.00398662302789947,0.6343495762693233,0.004134542610770739,0.00039483150146373176,0.003032406664507429,0.09189935991229321,0.04968836708499479,0.0034734799576564795,0.45705517487489844,0.0025283488730687064,0.0006077538866655813,0.002478328314619859,0.049725544154328054,0.02808445995933677,0.0019643196438374937,0.2970932733702184,0.001488978975107109,0.00029575260130880243,0.0019934719779888597,0.06826294369976744,0.038246804879634035,0.001506142905159044,0.4738744467470318,0.0021046704384792628,0.00024265068374447406,0.0020692710531297065,0.0446085089783814,0.02548441611768323,0.0009840272180411738,0.31916962060269777,0.0013947368380996222,0.0001619723438466289,0.0013655832046423292,0.35685452639929766,0.2186620671506654,0.030153695975762573,0.19288721973210363,0.014778433774360177,0.001009644978489592,0.009014603608478583,1.1598407629196053,0.6955398495614444,0.07109858209847968,4.294806959461288,0.0557774654667597,0.005439335596493742,0.03802129880381677
H-130,High,0.015272968667944385,0.00952224918293601,0.0010194419410291136,0.1208013152228734,0.003542007287704305,0.00020156166962304717,0.0014850009123326265,0.03965816299803987,0.025906681190840046,0.0029920537585243316,0.29962788549728797,0.008553614023938278,0.0005026294841428662,0.004003378842856087,0.12151489871469805,0.07263833759310812,0.0050655686956592,0.4872906201794909,0.005976455834656774,0.0007959321683183976,0.005476109266605624,0.2833524339636984,0.15924872493539138,0.0201265036304405,1.0196792749645116,0.012246067976765132,0.001164331233859569,0.007234995036602915,0.10054817158980053,0.05894281705383423,0.0038198502532733095,0.6506045024558282,0.0039007033566240464,0.00039592452285006026,0.0030262149481061276,0.08938854758269649,0.05092778508213076,0.003601046525914227,0.45022281251797436,0.0025226786069108852,0.0005871071578401807,0.002547570444389355,0.05023209023976161,0.028141868529910803,0.002015009849379815,0.29831131418638335,0.0014831490550585825,0.00030103802185792487,0.0020027075765467143,0.06786798911766095,0.03843109865851304,0.0014853462041695526,0.47257986378776845,0.0020992525154876923,0.00024226170338408003,0.0020825517426849766,0.045102512320446604,0.02532268506498777,0.0010253832968326539,0.3260838566658149,0.0013813051446550668,0.0001579868267467948,0.0013651171838148536,0.3583892929743804,0.21895407751692178,0.03002456730988336,0.19613234248003172,0.015301371051518659,0.0009885886559613016,0.00906283575841375,1.1643893453785406,0.6853453685705998,0.07079639921232067,4.323968848122948,0.05646879319140518,0.00538315708612114,0.03847732571822824
H-131,High,0.014948204034304642,0.009398120082484161,0.0009987252552277775,0.1193705319542027,0.003443750749815096,0.0002000845700665622,0.001480834680904719,0.03940415880801652,0.02505872356786411,0.003005762357728632,0.30057040399970764,0.008504343676052932,0.000509226115076495,0.004073753427956842,0.11706877882472179,0.07169841728977633,0.004837892528104838,0.500645901726992,0.006015681352252252,0.0008146302946503052,0.005666405892437003,0.2878737665371832,0.16060574047931972,0.019964848844335477,1.0493362029175024,0.012131981718874793,0.001233872619518292,0.006974393897324937,0.10015114233643155,0.05854901798934446,0.0037906215815776126,0.6508509246178045,0.00405810361640774,0.0003983943498206199,0.0030240416302517096,0.08794818127799373,0.04958267305680628,0.0034693690452644393,0.4609356163246299,0.002574450589459424,0.0005892642028309188,0.0024744724610023614,0.05120351627191211,0.02750005731456405,0.0020298403272036086,0.30008577700669475,0.0015198028239988943,0.0003016418505674393,0.00199584589638434,0.06634738522302808,0.03867686367130978,0.0014489895253759534,0.47710471750715233,0.002119612045494561,0.00023497405638778183,0.0020659601412546936,0.04442944672037203,0.02649646734505938,0.0010145400696496116,0.3198886923078931,0.0013787021066688245,0.00015999053668228538,0.0014208755870654664,0.3568244530678978,0.22093640087284352,0.03077023528981084,0.2044457825793405,0.015051672934099083,0.0009759047519249412,0.009194283118566033,1.1616338538867514,0.6877802274955528,0.07099391911411401,4.317671715494463,0.05552954228031184,0.005403326144718746,0.03785649754701148
H-132,High,0.015219533697692536,0.009635213563615167,0.0009912807920177062,0.11954079484365591,0.003434211267234885,0.00020153449727808323,0.001448453044313176,0.04080502003489311,0.024455820103307692,0.0030381877632965964,0.2984115700858889,0.008234708365885834,0.0005029699155095186,0.004023573359487625,0.11893366169803081,0.07227138267682626,0.005062334693582976,0.4835215926191958,0.005953225643165353,0.0007927655942237783,0.005409238406136569,0.2768768699927757,0.1546613675687869,0.019932498627747985,0.9785391163748481,0.012159748918285744,0.0012173573762961655,0.0071666988391448925,0.09907294764053001,0.05685633869108766,0.0040161172301062965,0.6536873537391927,0.003982798602024244,0.0003936303007402373,0.0030291897522556083,0.09077735563908873,0.04929733625671644,0.0035347387036520667,0.4572409127229824,0.0025160857808619545,0.0005960804497085777,0.002471016727438267,0.05071484894825334,0.0276372628731224,0.0019861857242339464,0.3044649860183699,0.0014893433754403999,0.00029708218857551653,0.0020144849501796676,0.06932473358734684,0.03982713789176224,0.0014959875721502981,0.48580364628745476,0.0021105100475102105,0.00023955646209670566,0.0021335145933311355,0.044540427739777184,0.025955231756691642,0.0010062980177703547,0.32186154609054235,0.0014033615524813778,0.00016067556414395813,0.0013770207861006358,0.35315834695618165,0.21579961302919912,0.030352906526284185,0.20078678395033267,0.015175026569653933,0.001004282717747499,0.009007825621976516,1.1595553237257301,0.6901188577740699,0.0707507554397753,4.334586910930627,0.05659297277911004,0.005457312733820795,0.03837772521052862
H-133,High,0.015216325205586599,0.009650195450941625,0.0009987214131785842,0.12013781718942836,0.0035227896738820085,0.0002032817393554145,0.001502963218772614,0.03992952082567917,0.024319239444248963,0.003086358720539618,0.29872151979423756,0.008418129676566855,0.000507275413690516,0.004093971022893336,0.12227893860499732,0.07150882272987366,0.005104333473359841,0.49755308324037345,0.006181574985141864,0.000814542841216745,0.005498920992816072,0.27843609425875465,0.1531118013125424,0.020132469510477227,1.0235333120009238,0.012226441802084823,0.0011456391397185782,0.006925063496906707,0.10124731318319002,0.05944058344453927,0.00396627936486903,0.6635949696495202,0.003925941170944887,0.0004014144690929182,0.0030123667141606666,0.0911506434236239,0.04947919052736169,0.003596373792096594,0.4543290989479493,0.002499419627965092,0.0005870593694262208,0.0024857596114542936,0.0503786370011747,0.02783668244521431,0.0019791385908900162,0.3044002675293891,0.0014393563883107825,0.00029911029311315506,0.0019748191241343374,0.06664530258690757,0.03936762504804885,0.0014755136843140966,0.4756722996296747,0.0021312664105520847,0.000238587253004143,0.0021644347854704446,0.04478197002484535,0.02561283134610494,0.0010308701092766998,0.32161004407503535,0.0014323044808192836,0.00015931069057740919,0.0014065237371089687,0.35612085239609,0.21950078955212451,0.030850141043918023,0.20582658241835708,0.014251096471457792,0.0010106250649752448,0.008934721517861816,1.1430861487323252,0.689530654830966,0.07143395207714537,4.345292787114091,0.05640665701819599,0.0054213648294239615,0.03800504425526861
H-134,High,0.01516756622984043,0.009526028445951585,0.0009721791339692593,0.11718019860693096,0.0035324110266228633,0.00020740792015259483,0.001496883377282875,0.039923516335574026,0.025294403953283664,0.003000909545366744,0.305627244387937,0.008500217229563466,0.00048812294708919094,0.00396340699596232,0.12008478883815413,0.07278664349050187,0.004965103220089196,0.48270254570070886,0.005959799856187482,0.0007912804743357819,0.005445122950205975,0.28961094843767027,0.1582507774454217,0.01972950264905366,1.0051195399336872,0.012258568499584213,0.0011846152623865881,0.007158497818256289,0.09930835793026806,0.056982063695924866,0.003997698665140498,0.6464652082453994,0.004015591288012736,0.00041212502626819145,0.002970068583335867,0.09015484940885483,0.05062289536128275,0.0034777229807623424,0.4563268281717361,0.0024502596615727404,0.0005965246021130339,0.002472820954793818,0.049441195411289815,0.028028230267375043,0.001990916233423087,0.29360437104850134,0.0015281582828857714,0.00030142628507130666,0.002019978013993473,0.06695066876762668,0.039215484342534725,0.0014283163789949988,0.4693919907671989,0.002140575888621953,0.00024112665974815697,0.002085100151727543,0.04456977928319787,0.025319567703659184,0.0009979923008642528,0.32033264734299643,0.0014122879578630375,0.0001581376682709092,0.0014011355617069333,0.3529739416001553,0.22133203585602282,0.030339826893824563,0.1995620101922578,0.014924959465756284,0.00099316129007882,0.008986443733331469,1.1508749824215758,0.6903815608820738,0.07106265313522725,4.3095302856512046,0.05603552835670599,0.00544559962673111,0.038077747918485914
