Sample_ID,Energy_Type,Thickness_mm,Length_m,Width_m,Number_of_Sheets,Total_Weight_kg,Casting_Electricity_kWh,Casting_Carbon_kgCO2e,Casting_NaturalGas_Nm3,Casting_WasteWater_L,HotRolling_Electricity_kWh,HotRolling_Carbon_kgCO2e,HotRolling_NaturalGas_Nm3,HotRolling_WasteWater_L,ColdRolling_Electricity_kWh,ColdRolling_Carbon_kgCO2e,ColdRolling_NaturalGas_Nm3,ColdRolling_WasteWater_L,HeatTreatment_Electricity_kWh,HeatTreatment_Carbon_kgCO2e,HeatTreatment_NaturalGas_Nm3,HeatTreatment_WasteWater_L,Finishing_Electricity_kWh,Finishing_Carbon_kgCO2e,Finishing_NaturalGas_Nm3,Finishing_WasteWater_L,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,manufacturing_cost_per_unit,Quality_Score,Transport_Cost
REN-085,Renewable,2.76,3.56,0.76,19.0,382.95,1144.129,37.8072,111.096,1838.91,888.643,26.7707,43.431,847.39,374.554,10.2018,18.516,417.91,502.439,12.8304,226.5,763.62,283.774,6.7884,13.185,352.71,3193.539,94.3984,412.728,4220.54,1127.75,90.2,57.65
REN-086,Renewable,0.57,2.1,0.59,6.0,11.51,32.666,1.1777,2.467,52.22,23.076,0.8916,1.032,26.02,14.176,0.3158,0.468,23.18,21.856,0.6529,5.876,45.78,6.51,0.166,0.297,13.03,98.284,3.2039,10.141,160.24,35.53,94.1,2.55
REN-087,Renewable,6.28,2.55,2.56,47.0,5190.86,17239.862,345.3369,1179.779,16368.88,10279.582,217.8294,572.964,21073.68,4568.687,126.4465,245.913,9022.26,6731.606,191.0359,2727.034,6296.63,2803.529,75.9628,247.443,7801.12,41623.266,956.6116,4973.133,60562.57,17000.41,88.6,1086.79
REN-088,Renewable,0.6,4.18,2.78,31.0,580.66,1958.983,67.5447,72.067,3314.05,1072.201,32.8944,37.287,1181.72,636.073,16.4748,28.545,1250.98,717.114,16.1064,271.514,1178.46,502.034,16.5901,25.447,893.49,4886.405,149.6105,434.86,7818.7,1800.61,91.7,103.09
REN-089,Renewable,3.41,4.94,1.62,40.0,2943.0,9777.874,363.2602,833.83,12634.15,5954.289,188.4174,256.386,11192.87,3807.972,128.588,124.998,3925.13,4545.231,103.8671,1668.764,5996.74,1698.785,34.8403,105.456,4283.1,25784.151,818.973,2989.434,38031.99,8942.07,85.7,562.0
REN-090,Renewable,3.46,4.39,2.01,18.0,1484.11,4033.656,160.3811,283.169,7516.76,2817.418,83.7106,78.292,5218.68,2188.786,60.5946,33.155,1576.0,2241.587,52.0059,455.631,4851.03,1082.305,27.9071,68.274,1000.6,12363.752,384.5993,918.521,20163.06,5148.6,88.1,354.47
REN-091,Renewable,6.23,5.13,2.96,15.0,3832.78,13265.77,368.651,678.794,15412.23,8351.571,192.7785,403.864,13894.27,5110.365,187.4124,177.942,6150.33,5394.515,128.8883,1216.119,7770.36,2434.29,95.7366,123.831,3912.94,34556.511,973.4668,2600.551,47140.13,12289.15,86.4,745.11
REN-092,Renewable,6.45,3.44,1.5,49.0,4421.5,14946.046,485.27,945.649,21497.23,8581.762,239.4548,238.522,15150.86,5217.883,128.1251,344.177,12463.79,7860.157,241.0532,2480.418,6154.53,3958.365,89.049,184.679,4039.71,40564.212,1182.9521,4193.445,59306.12,15094.82,94.4,729.01
REN-093,Renewable,4.9,5.9,1.71,43.0,5733.99,17710.758,487.1627,901.135,20697.81,13378.884,371.0073,579.864,19936.95,6904.271,257.609,452.093,10408.16,10676.778,376.7894,2706.78,22179.89,3441.755,76.3563,253.204,6644.12,52112.446,1568.9248,4893.077,79866.92,19454.73,93.9,895.91
REN-094,Renewable,8.89,3.24,1.78,31.0,4285.4,14683.415,299.2821,837.233,21697.69,9881.679,334.5012,271.881,12419.89,4504.386,162.5576,157.384,6091.31,8424.915,169.9918,2568.438,12986.75,3917.86,101.4427,45.308,6885.8,41412.256,1067.7755,3880.243,60081.42,14501.37,92.4,704.03
REN-095,Renewable,7.66,4.84,2.15,38.0,8169.55,27334.667,882.1466,961.727,36459.74,15149.239,426.4641,741.065,17956.91,8530.433,189.5459,559.566,23653.91,10276.092,401.8189,3731.629,15511.5,4398.738,132.0171,341.329,12749.64,65689.169,2031.9926,6335.316,106331.7,23161.96,85.7,1554.56
REN-096,Renewable,3.31,2.16,1.2,40.0,928.02,3182.4,89.432,260.98,3679.13,1979.941,48.5493,105.839,4581.59,1134.456,30.8076,54.632,1156.17,1773.383,53.3109,403.509,2559.11,753.918,16.1606,34.62,800.79,8824.099,238.2604,859.579,12776.79,3062.26,93.2,213.81
REN-097,Renewable,5.75,3.6,0.86,38.0,1820.55,5045.5,151.0315,285.563,6192.59,4079.297,86.0187,227.323,5375.66,1456.615,44.0227,41.529,2826.12,3214.335,68.3168,1004.584,1841.42,1134.955,39.517,41.237,1188.53,14930.702,388.9066,1600.235,17424.31,5556.63,87.7,426.5
REN-098,Renewable,3.48,4.94,2.73,22.0,2787.5,9505.225,261.8343,816.224,9109.19,6358.052,189.9549,247.432,10866.06,3603.404,72.3825,83.673,6762.74,4831.044,189.9612,1472.669,10738.35,2372.918,61.6034,39.623,4662.75,26670.642,775.7365,2659.622,42139.09,9061.9,85.5,518.49
REN-099,Renewable,9.59,3.5,1.58,23.0,3298.88,8936.283,244.6231,573.882,10414.78,7710.467,218.4382,436.171,15013.35,3128.645,103.7054,159.458,9105.95,4528.02,151.9434,1591.135,6221.38,1874.756,61.9284,130.451,3211.27,26178.171,780.6386,2891.097,43966.73,10725.93,89.0,730.11
REN-100,Renewable,2.39,5.45,1.22,19.0,815.26,2085.499,46.3611,165.637,3100.24,1944.251,39.4564,71.669,2455.58,663.234,14.9144,36.539,1618.88,1241.986,38.0281,390.132,839.53,596.806,23.4366,25.078,1236.18,6531.776,162.1965,689.055,9250.4,2460.69,92.7,185.3
REN-101,Renewable,5.181920955075055,3.8050976376764045,1.770101475511318,26.795861088879942,3153.8142686299543,4575.598608419155,171.0548230334579,527.4861627155603,9966.208884142694,6309.498558304385,135.0281357958345,361.39158639507747,7526.410450290031,3399.0324064225974,67.37288278062995,142.56181187148906,4270.9837769140295,3174.204498499037,136.49866461196189,1147.5015248622083,4657.83260136705,1506.5659620496726,55.69649706599893,66.5809633671032,1075.1324552090227,15288.983839385137,437.19741327748625,2927.655387909922,23798.11240788024,7984.405882225932,89.48816434103485,453.49508387959327
REN-102,Renewable,5.102414412371759,4.572044380466142,1.4296748694943286,30.221802552915538,3084.979580987653,8323.069498837578,97.82092791434687,548.6738681600699,9344.776635403616,5155.083561634078,176.96464437893724,254.05312009212977,11612.583110671418,2592.7496011143066,49.92310643208228,146.1280740615875,2035.513892255265,4153.2254551639535,95.80512524563842,933.9098958420445,4873.696757377477,1074.1436752616805,54.98291464435064,82.19741491706878,1880.334871016751,21047.882940663123,559.0307879298261,1315.7741964473694,27394.79687286717,7619.409664147799,89.74324424604758,259.10277399392
REN-103,Renewable,5.244660441497164,4.0448622022544765,1.9119394553067872,23.390318667503006,1242.2391214881675,6325.391862132326,216.92154922407394,179.58567662150273,4172.731387071862,4228.57613049286,175.47364137311325,246.02443162632397,8004.629074825244,2282.3494537113534,97.98765101849776,145.135588778534,7228.767349896609,3357.3428379379584,143.14411773563344,922.3406650650019,4694.098834156928,1752.9529304319785,43.08565000786404,56.983620375580124,3159.128346647419,15992.003751251952,925.1413980781151,2159.776359884891,35542.61187068997,8032.416414366128,91.87246871275887,683.735694226068
REN-104,Renewable,6.08027394645788,3.6092784775099465,1.7063529259066963,24.90377958703585,3203.2099386107925,6757.783309991653,141.10732110883,477.0345980353466,11450.80227050029,4533.927886057929,99.57983201656211,314.63708478034727,10197.035228407727,1068.071139493507,84.31258130082495,135.9363604292464,6166.329892050322,2015.1613569039653,85.44994212250461,1380.4012731136702,6244.35698006429,1701.21720777652,76.13835886827458,117.42328184242237,2063.1071307140946,21621.09774637709,426.5085217638623,2202.427469440151,43873.26783494777,6724.716231577637,90.44170755460028,164.70760515095242
REN-105,Renewable,4.416817654349272,2.8811654401768103,1.716390172972275,19.52408590969128,1677.466259633769,8423.854699434947,263.80235955544237,667.1728080095701,8995.88397062819,5087.396215672671,188.0581885128963,206.54594932241196,9830.535575459777,3184.795581593013,79.72937534236544,97.50603515951828,3566.165931449595,2796.6447749513404,111.75047403686122,739.8232984489883,1923.8567921287163,1637.3995066078248,39.94821710911598,136.215130606868,1077.5683545391446,21117.337578790695,700.1435105581619,2043.9318229650507,33855.92289977135,8140.754794457759,90.81557324871117,385.4403725697863
REN-106,Renewable,5.726806910468335,2.874117809502338,1.5329574947702602,27.0428557346407,2911.7075535534686,8294.784182054967,155.14688778133956,500.19986147848414,13888.66576554405,4210.884466843183,112.92037077876083,283.86804717222174,10930.698203894312,2671.668252500746,46.77981197967355,137.21006717729293,5229.038495532801,4002.060170600201,83.64506510787257,1752.5892398468613,8392.567203478626,1535.8023250677215,31.531063858515907,54.1337295191113,3273.374477328548,22157.00231812126,669.9654628767687,2115.531623750417,38764.06115305051,5646.156492038604,89.51359164089136,500.12754686298234
REN-107,Renewable,6.550870020653498,3.4034185530983176,1.4501342402524373,22.558593891524698,357.1385992090122,10662.87079468307,236.50203395393547,536.0617200835547,11167.352008838167,4923.744586369358,115.18375510535463,284.6165931145975,8144.968632989804,2086.7898078865937,90.73802158062786,69.0331158113172,4909.509562866785,3197.1789016224043,66.77933886965326,793.2344586933092,7647.744701935002,1215.9830690377644,37.32968796568184,73.65551511862,1230.6175544457801,23353.33413312598,359.2818449952922,1009.0133682994123,28589.687985186403,6401.76106204928,90.27772368895141,461.43672411705717
REN-108,Renewable,5.788757393921933,3.0470850916067436,1.8653915748896763,32.51506199013444,2908.2531853625633,7533.073504616271,215.59524538444833,533.7722022931775,11630.817994383855,6378.607423668706,107.573281430937,177.97896879036648,7787.497086366164,2013.8260762444327,70.22067929276683,79.26899816678872,5439.463661120341,2587.9274805969653,93.81219230775042,888.3087410326118,5779.1742473159175,2293.398677702536,41.67467893150885,41.82796640795797,2543.1269454410894,24182.861471550408,853.1623333566424,1218.419887234245,24909.34087264689,8325.751095422642,89.37462236377729,477.18977338584875
REN-109,Renewable,5.900414783363227,2.8408820257494845,1.7267844709640645,19.402305659115424,1972.1107055223779,9875.190135952444,151.81144129069895,588.0001090812416,4204.38166075882,3944.0610607101607,104.85575927740894,182.94856118015235,4835.740605830566,2942.4143085397804,47.582453618961964,78.46600096846913,5121.494473742039,2944.1075938481704,71.14780319048768,1495.7740462626712,4243.786468060081,2257.2716509511893,39.95726478193641,87.76242727616858,3257.432857726236,7106.357073433601,622.4159964502492,2260.9475273399094,23674.9934175536,8501.700832457358,91.4654515288405,360.7792421442863
REN-110,Renewable,6.058535095059712,3.4011695808568434,1.7086286039230176,25.12609947957554,2315.9596328022126,8431.33561414891,141.50247492844403,354.88201658378796,12530.372569898871,4609.067557995201,147.63655590673895,279.75999230460786,7413.699670097181,1882.2404455555097,114.12930603486106,132.53682780965178,5891.876980979044,3269.1662046111346,113.42175369765813,1436.1499845189016,5957.277907412918,1620.301969569606,32.05251698613661,14.49579150390933,4272.59075630158,19431.02560486372,989.6190721084845,2255.322626244581,24586.826387769644,6824.284374475058,91.60813107547989,682.5162232183054
REN-111,Renewable,6.415884076670414,3.7047328341346693,1.54736616887636,27.77712580175878,1350.4759631294503,7866.743293315906,295.4439083720965,636.6786487665453,8401.471091731197,4884.003468027824,146.26186041994737,153.1118312061056,8669.787969013463,2143.39239452661,43.396621380499234,107.54165314433479,6810.175524398526,3360.223934425165,71.7580176156612,590.9687133882809,7119.015339554733,1997.902857884565,50.82687327510318,56.06645457759799,3818.3931673856287,21777.026421938976,602.3590137777913,2088.4235969559063,31409.149016748466,5714.023330696951,88.86432370524115,331.42173572207776
REN-112,Renewable,6.331777882506358,4.026592262982494,1.7573198811737472,22.48441132055382,1501.5806335204993,8157.452889039516,347.13651671336106,686.8452906886771,12191.710198392884,5537.835422462427,126.34935929059472,294.6409734541859,6120.1585321672355,768.9167279630799,59.20730686382593,109.06851805306606,2563.931742907477,4634.3598408563885,74.71600400392472,1351.4799403329487,6668.742366372597,1596.51447823464,51.08267998107338,89.85299580696937,2548.6433575711067,29740.755159391418,322.7912197462987,1631.8878127128996,30330.181846555635,11970.760525224705,89.45226881039127,729.262491480225
REN-113,Renewable,6.033843999693203,3.231781069018064,1.9017045739228462,20.720894320756518,2657.0924773923534,7065.592409192081,75.61333351910244,789.864769529321,6396.08305929187,3918.185399355515,131.77712534971542,202.4858432368899,6355.831607170801,3616.1585359880855,55.33589772062149,57.53214232008394,5324.206425387337,2139.3307814777513,42.105814124896376,1378.4032526421558,5036.814844385311,1595.277534584869,62.71456386270931,72.65322276083936,3744.9574453910545,19782.13465996059,720.6449696899995,1053.0083065086333,38325.59783430396,5893.446960914503,90.34503345324173,483.75545987967945
REN-114,Renewable,4.609953224173494,3.5393297280939175,1.9697853008365673,31.33689720551873,1047.1506818482583,1301.6362917053975,192.1529557397207,379.6062273299648,5864.904537353112,4426.354997687244,108.05138168554231,162.2782027488159,5841.929066336124,2561.0900954453764,24.99708235315004,109.83506602534992,8704.333452266757,4407.276029515604,88.39812746190903,1392.8252483137067,8045.037030621528,1735.6566896715665,29.939759654939735,47.531187635303056,1902.1563719150417,9809.637338214667,742.7866471961232,3160.0722394391714,30770.845369904167,5653.843272611682,90.82262003765955,642.9554774963005
REN-115,Renewable,4.902886990225672,3.702025492207077,1.26669654440941,26.770572444791476,1840.3946737099348,9088.275081999562,166.28111408442294,739.5686439732781,8033.867603206474,5580.898325983281,101.40415847681467,195.18613858530173,3166.515042291764,3347.2506015634,60.46572005583476,153.15792555418994,5788.958969011769,5997.389407583094,136.76952932064563,1344.0183513993175,5668.9642515454925,1978.293063827396,48.68547458556948,70.73712040258654,3060.133003162122,12425.711656903728,770.9847982575827,913.2236427182465,29003.69671905916,6411.9368271324665,90.20560914934357,405.2992729097962
REN-116,Renewable,4.38745693955174,3.468197603985044,1.722198613058987,30.23145831354562,3022.998266853791,5383.508298873066,130.22789854004068,467.94929522304255,9004.121727861466,4018.827060969357,125.59785200720707,351.91091343440814,4611.421796898344,2043.5056386628146,53.58673747127431,146.9206840729793,5132.148891619791,3237.210914417725,113.38687709487154,547.1102555999702,6858.453780283046,1137.8567552381792,36.24619339442377,87.63538520752367,456.24567964540483,17922.35957520351,595.141485266647,1917.411052466509,36259.391906206845,7922.93179533221,90.19848697661611,174.60880704074128
REN-117,Renewable,5.448675438064864,3.5091838765791783,1.8240183116271373,24.680411662191013,2645.1949638507926,6808.050986808348,316.6944666928888,684.8434843350162,9098.034879791381,4002.577431961555,95.65514247584142,184.06242410688319,5450.65429772582,2017.6059640203107,29.494284155145408,140.17419426017665,1188.5152259021002,2376.507366924061,97.69016362059719,1031.4588501219757,8057.787345439786,2143.6683656994087,59.63523177163047,92.57334034695172,2213.30633246244,30108.83854290955,591.6381008691878,902.5156739750307,11829.867237526316,7289.826412571738,89.9334254743204,113.0127530754441
REN-118,Renewable,4.801198823302799,4.056360194146794,1.9482216710049336,20.181696989628463,2963.849101602888,9382.779177746852,214.9223648423764,693.3973845847684,6545.468616928007,5184.7956237911685,205.90614367229853,281.12406022751355,12313.871717275237,2040.245455384723,54.634516587088136,90.18096198417757,4090.749988611565,5910.027656734368,81.19177935593879,962.8543588780697,3105.5307940860766,1307.2048924978121,47.92338539210001,8.880354620625326,2508.6738549195,13989.44786510228,603.6361673656875,2586.6832257269357,26225.82184010827,7491.364523481613,89.78013231997976,612.2695652709049
REN-119,Renewable,5.486529012379306,3.77668234615644,1.5589937274465095,32.88943038685992,3222.3965613511855,4105.739042054987,177.4804269825686,471.23658781348166,9980.765423096916,4955.004423447282,131.46034825605915,71.64996963604696,5699.558298282169,2195.3505857318896,54.98878778639067,128.08351235686484,5071.497755379611,4431.129890172457,97.74849296591098,1285.0287686265265,5831.670126883823,1168.429544566117,38.561655592350384,62.728169086297946,1687.189794920976,8085.369436811321,534.2482565246961,1361.682009326812,49588.171751602276,6267.3632873586685,90.01609775671494,299.69579127725575
REN-120,Renewable,5.780875173997086,3.8606722139361187,1.6419338062587296,18.99624421087637,1900.1237447604044,1221.932476549986,228.91140450219166,426.07164106088317,6116.248802256942,2403.63322918994,105.89704754529734,287.23663511294217,4041.645863715783,2991.5928211750615,79.12992497310432,112.83491899205973,4228.951031865581,2331.8636901859118,101.29223923683863,973.3131420759534,5782.7709361905145,1302.172450797455,35.59480774882171,79.16188522150355,2156.692240952171,23144.90395686175,450.9762538541309,1703.0916351644114,30300.57120788889,9965.614545985967,90.00859441219882,634.8156117591896
REN-121,Renewable,4.983055385717867,3.5216713059122515,1.5000955294077614,25.743691564971748,2733.131971117275,7672.734107168237,180.33303197054795,744.7319617623775,9718.614609155404,3689.0486227951988,135.63226007972304,237.01449629748655,6149.3871271906155,3380.7865129418924,81.04302977058258,132.20321530290678,3783.5306821272225,3413.7409335716784,113.27359829579132,890.947105784247,5702.623808743454,1905.1882790804648,36.44108441560767,47.3792115313547,1200.4656493082732,9892.538667534696,452.1046289448469,1486.9357212355399,33616.28151188826,9043.081023096942,88.76705113059451,310.43354977710146
REN-122,Renewable,6.961011799070313,3.433554748413336,1.9579476632950328,27.16945209204826,1424.3806830386757,5445.713075783257,189.45940623998482,344.33000669781,10012.496853382116,3839.54381213411,143.50833861227565,305.27413028558925,9744.087251669474,2814.688759205403,80.1181773426975,72.2295447308479,6120.003499584153,1543.093286478163,91.37606336056551,753.7246303381706,6479.0030285890725,2410.859212921722,41.091228840453226,114.46454127633484,2242.9914291378736,15653.798305128885,447.47893370193987,2635.7993951093285,41500.302234667586,6465.07278258833,90.7576281800452,382.5166783206955
REN-123,Renewable,4.811815235602135,4.289678695274026,1.294579179096595,32.94783435069242,2689.063889923481,5458.24816809819,267.9573535167467,431.82807163188,7092.133324627271,2432.30300134317,126.31780450264714,277.8427327637089,10088.506356033622,2584.5478306751597,57.27409467552652,72.03671457410344,3315.6535416379793,2550.133593515937,161.43800196118087,742.4368397739817,6211.5725357601,1977.426088418892,62.57034369336264,91.58771609400878,3771.0795055211543,16797.79023233304,661.6191368437397,801.9304749061234,41091.58366098599,8912.180628321179,90.92506157198737,615.748220369833
REN-124,Renewable,4.711968800418498,2.8139050160716557,1.9489463137013694,22.666908322303534,2340.2049458520846,5322.002516112199,292.34964974660653,604.720900047298,11257.49670604849,7681.865602479967,129.820243072794,153.8569005899453,10199.709822535953,1431.909914692996,77.66864074453272,128.72147738639745,5058.584817349236,4916.271046726697,165.5463610481662,819.7751467474382,6005.897328223899,1813.2158997466431,55.063125356454,83.33830250553349,2067.6632127129405,16416.6063798699,296.7282099709943,1346.148995877451,20200.221710003734,6618.320871042095,91.31956432871564,418.94864755813575
REN-125,Renewable,6.583558463375953,2.8543282228680233,2.113826044504762,24.988260458642188,2145.3154130572966,9451.941570290443,186.23751019145422,729.9936310394319,13370.10459415654,5388.442137558074,193.01473407989755,258.2474363008081,7650.948206661698,1373.6548095837686,81.63150913481951,110.91590965072581,5743.680066498123,3973.2401177888364,103.0302386151794,1023.8105654100455,6931.8387468792735,1323.541920588739,38.625921962526036,119.06302999818415,3448.6402996499405,29461.641215344476,613.0635029744728,1696.7804673529959,30338.839205595843,7183.541398330104,89.56994467009541,369.070501434017
REN-126,Renewable,6.040742464358551,3.7878670212225796,1.7123735846740038,31.87033184298455,2687.6617894964625,5983.038837416914,207.63653450695176,339.78404619519847,11671.356574175865,5344.036360084479,134.6840294298748,146.3997889272672,9167.670839130082,2765.093174024934,46.43198491525419,143.13189181846946,4104.179846389573,2368.5578602397045,120.91058619153137,765.5212986197912,2262.3725234494705,1679.6409186752608,35.23037197299161,76.02571450577105,3953.2016011418864,26041.124245162307,510.4486301121856,1831.8394779421683,12470.25929072587,4988.275294970163,91.14363505974386,632.9228619134478
REN-127,Renewable,6.190046451385518,3.369572997355697,1.7104120020698492,18.31570526581993,1883.4330431560438,4659.483598044233,246.80090376782255,708.9950120588096,8306.94546868198,2982.134548071793,168.72624555264312,0.8256000000000001,3387.852009113474,1153.6415456010952,53.89356140796248,141.38734978533705,4287.304669484793,4408.1945237593545,116.10307522043861,1112.5525485238102,7808.614036352028,1210.110780955653,43.847763755565204,53.52042951808144,2318.709991660165,19157.39302518607,469.08884634604146,2268.3300291982964,30756.44664502659,7296.759202403221,90.87641642254755,627.8411523266458
REN-128,Renewable,5.584974031806261,3.5461188193211672,1.4923119131993268,21.177012196512806,1624.1594071386905,6967.310214077649,108.05150398574051,357.1086794693815,9924.840434599717,2107.31318511972,152.73830960367442,264.8326250391717,6579.4926514246745,1739.0032042784005,81.20383297418408,115.26491569618763,4411.625200801915,5175.278536218811,81.22466456615633,892.5753789104937,4390.64179280254,1133.5870474714052,28.595526963782277,72.66091405035921,2835.6825125977857,19874.693920721314,177.6037634686288,2175.497133355078,40491.53723810028,9638.568620799999,89.45836928114146,410.4870946765347
REN-129,Renewable,5.004857600890031,3.0295826052472132,1.9983780112240344,25.69183905101265,3532.5957296076103,10032.567565370297,121.16956788530592,700.7136055571109,9590.174059436918,5554.910185011809,156.19445222581976,150.82611950041004,6832.229138184282,3501.5103252751805,83.44455348507927,64.55636766276027,5908.27378226351,2200.6056132892727,135.05083219020696,1541.026956742202,3387.5837515534645,2128.7122518623523,58.83586001789603,118.5051558521414,1637.036250277537,11513.275682424215,457.4625702447652,1221.9309716361302,55854.42349058383,7312.669194166239,90.2908048760178,714.8043648180483
REN-130,Renewable,5.738346840990044,3.38763305301377,1.9375291829216932,26.673740336213516,2322.5240604846244,11123.526186885592,262.59962908001785,404.80801113694173,3173.549589721034,5373.54672188155,140.8672290246751,196.7037922095554,11271.465384773752,3730.854954061474,77.95995706965769,165.15589247498795,5551.653307958533,4344.185117539257,99.34663169302627,755.409663807893,8682.688013619598,1542.5800008945425,59.9873767318959,54.27811254990132,1970.0921114388789,20490.85781780061,809.2718363295016,1910.591677994806,43010.81972472388,8036.787375673473,88.9401279214771,226.83981212993635
REN-131,Renewable,5.489446846346294,3.3695520075895358,2.000700295679771,28.582482965171675,2162.858648261608,2721.4982574872697,227.27922814043265,537.3500368456093,13904.466314226156,4477.99808768223,274.36742541278386,99.40341778256058,3428.3101266894364,3511.2401544955055,99.2875057532389,68.90681951636233,4495.4769462132,2167.6396268296285,68.98313904490881,552.6013404814165,2646.933427802931,1511.1534969457816,69.17829017206883,67.60822462398572,3171.330557226983,16791.48431731271,841.2236016589007,1649.9586826366233,22116.47007222035,10903.254976143151,89.86260610604845,514.8049091336487
